Philothamnus nitidus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	nitidus	GNTHER	1863	Green Bush Snake, Cameroons Wood Snake	Liberia
Philothamnus nitidus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	nitidus	GNTHER	1863	Green Bush Snake, Cameroons Wood Snake	Gabon
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Democratic Republic of the Congo
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Tanzania
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Angola
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Cameroon
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Malawi
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Zambia
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Zimbabwe
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Republic of the Congo
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Namibia
Philothamnus ornatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	ornatus	BOCAGE	1872	Ornate Green Snake	Botswana
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Ethiopia
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Tanzania
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Kenya
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Mozambique
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Malawi
Philothamnus punctatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	punctatus	PETERS	1867	Spotted Green Snake	Somalia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Nigeria
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Ethiopia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Democratic Republic of the Congo
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	South Africa
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Tanzania
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Kenya
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Sudan
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Ghana
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Mozambique
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Angola
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Cameroon
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Ivory Coast
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Niger
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Mali
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Zambia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Senegal
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Chad
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Zimbabwe
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Guinea
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Somalia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Benin
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Togo
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Sierra Leone
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Eritrea
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Central African Republic
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Republic of the Congo
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Liberia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Namibia
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Botswana
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Equatorial Guinea
Philothamnus semivariegatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	semivariegatus	SMITH	1840	E: Spotted Bush Snake, Spotted Green Snake, Variegated Green SnakeG: Gefleckte Buschschlange	Swaziland
Philothamnus thomensis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Philothamnus	thomensis	BOCAGE	1882	Sao Tome Wood Snake	Guinea
Rodriguesophis chui	Dipsadidae, Colubroidea, Serpentes (snakes)	Rodriguesophis	chui	RODRIGUES	1993		Brazil
Phimophis guerini	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guerini	DUMRIL, BIBRON  & DUMRIL	1854	Argentine Pampas Snake	Brazil
Phimophis guerini	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guerini	DUMRIL, BIBRON  & DUMRIL	1854	Argentine Pampas Snake	Argentina
Phimophis guerini	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guerini	DUMRIL, BIBRON  & DUMRIL	1854	Argentine Pampas Snake	Paraguay
Phimophis guianensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guianensis	TROSCHEL	1848	Troschel's Pampas Snake	Brazil
Phimophis guianensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guianensis	TROSCHEL	1848	Troschel's Pampas Snake	Colombia
Phimophis guianensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guianensis	TROSCHEL	1848	Troschel's Pampas Snake	Venezuela
Phimophis guianensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guianensis	TROSCHEL	1848	Troschel's Pampas Snake	Panama
Phimophis guianensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	guianensis	TROSCHEL	1848	Troschel's Pampas Snake	Guyana
Rodriguesophis iglesiasi	Dipsadidae, Colubroidea, Serpentes (snakes)	Rodriguesophis	iglesiasi	GOMES	1915	Gomes' Pampas Snake	Brazil
Rodriguesophis scriptorcibatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Rodriguesophis	scriptorcibatus	RODRIGUES	1993		Brazil
Phimophis vittatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	vittatus	BOULENGER	1896	Banded Pampas Snake	Argentina
Phimophis vittatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	vittatus	BOULENGER	1896	Banded Pampas Snake	Bolivia
Phimophis vittatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phimophis	vittatus	BOULENGER	1896	Banded Pampas Snake	Paraguay
Phyllorhynchus browni	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Phyllorhynchus	browni	STEJNEGER	1890	E: Saddled Leafnose SnakeG: Geringelte Blattnasennatter	USA
Phyllorhynchus browni	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Phyllorhynchus	browni	STEJNEGER	1890	E: Saddled Leafnose SnakeG: Geringelte Blattnasennatter	Mexico
Phyllorhynchus decurtatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Phyllorhynchus	decurtatus	COPE	1868	E: Spotted Leafnose SnakeG: Gefleckte Blattnasennatter	USA
Phyllorhynchus decurtatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Phyllorhynchus	decurtatus	COPE	1868	E: Spotted Leafnose SnakeG: Gefleckte Blattnasennatter	Mexico
Phyllorhynchus decurtatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Phyllorhynchus	decurtatus	COPE	1868	E: Spotted Leafnose SnakeG: Gefleckte Blattnasennatter	Montserrat
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snakeaffinis: Sonoran Gopher Snakeannectens: San Diego Gopher Snakebimaris: Central Baja California Gopher Snakecatenifer: Pacific Gophersnakecoronalis:deserticola: Great Basin Gopher Snakefulginatus:insulanus:pumilis: Santa Cruz Gopher Snakesayi: Bullsnake	India
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snakeaffinis: Sonoran Gopher Snakeannectens: San Diego Gopher Snakebimaris: Central Baja California Gopher Snakecatenifer: Pacific Gophersnakecoronalis:deserticola: Great Basin Gopher Snakefulginatus:insulanus:pumilis: Santa Cruz Gopher Snakesayi: Bullsnake	USA
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snakeaffinis: Sonoran Gopher Snakeannectens: San Diego Gopher Snakebimaris: Central Baja California Gopher Snakecatenifer: Pacific Gophersnakecoronalis:deserticola: Great Basin Gopher Snakefulginatus:insulanus:pumilis: Santa Cruz Gopher Snakesayi: Bullsnake	Mexico
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snakeaffinis: Sonoran Gopher Snakeannectens: San Diego Gopher Snakebimaris: Central Baja California Gopher Snakecatenifer: Pacific Gophersnakecoronalis:deserticola: Great Basin Gopher Snakefulginatus:insulanus:pumilis: Santa Cruz Gopher Snakesayi: Bullsnake	Canada
Pituophis deppei	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	deppei	DUMRIL	1853	Mexican Bull Snake	Mexico
Pituophis lineaticollis	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	lineaticollis	COPE	1861	E: Middle American Gopher SnakeG: Gestreifte Kiefernatter	Mexico
Pituophis lineaticollis	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	lineaticollis	COPE	1861	E: Middle American Gopher SnakeG: Gestreifte Kiefernatter	Guatemala
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	India
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	USA
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	Mexico
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	Canada
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	Georgia
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	E: Eastern Pine Snakelodingi: Black Pine Snakemelanoleucus: Northern Pine Snakemugitus: Florida Pine Snake; G: Florida-KiefernnatterG: Bullennatter	Jersey
Pituophis ruthveni	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	ruthveni	STULL	1929	Louisiana Pine Snake	USA
Plagiopholis delacouri	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	delacouri	ANGEL	1929		Vietnam
Plagiopholis delacouri	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	delacouri	ANGEL	1929		Laos
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	E: Assam Mountain SnakeG: Indische Halsbandnatter	China
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	E: Assam Mountain SnakeG: Indische Halsbandnatter	India
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	E: Assam Mountain SnakeG: Indische Halsbandnatter	Vietnam
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	E: Assam Mountain SnakeG: Indische Halsbandnatter	Thailand
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	E: Assam Mountain SnakeG: Indische Halsbandnatter	Myanmar
Plagiopholis styani	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	styani	BOULENGER	1899	Chinese Mountain Snake	China
Plagiopholis styani	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	styani	BOULENGER	1899	Chinese Mountain Snake	Vietnam
Plagiopholis unipostocularis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	unipostocularis	ZHAO, JIANG, HUANG	1978	Yunnan Mountain Snake	China
Platyplectrurus madurensis	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	madurensis	BEDDOME	1877	Travancore Hills Thorntail Snake	India
Platyplectrurus madurensis	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	madurensis	BEDDOME	1877	Travancore Hills Thorntail Snake	Sri Lanka
Platyplectrurus trilineatus	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	trilineatus	BEDDOME	1867	Lined Thorntail Snake	India
Plectrurus aureus	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	aureus	BEDDOME	1880	Kerala Burrowing Snake	India
Plectrurus canaricus	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	canaricus	BEDDOME	1870	Karnataka Burrowing Snake	India
Plectrurus guentheri	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	guentheri	BEDDOME	1863	Gnther's Burrowing Snake	India
Plectrurus perroteti	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	perroteti	DUMRIL & BIBRON	1854	Nilgiri Burrowing Snake, Perrotet s Shieldtail	India
Pliocercus wilmarai	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Pliocercus	wilmarai	SMITH, PEREZ-HIGAREDA & CHISZAR	1996		Mexico
Poecilopholis cameronensis	Colubridae, incertae sedis, Colubroidea, Serpentes (snakes)	Poecilopholis	cameronensis	BOULENGER	1903	Cameroon Racer	Cameroon
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Ghana
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Ivory Coast
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Guinea
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Togo
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Sierra Leone
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Liberia
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Nigeria
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Ghana
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Cameroon
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Ivory Coast
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Niger
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Guinea
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Benin
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Democratic Republic of the Congo
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Cameroon
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Guinea
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Republic of the Congo
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Gabon
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Equatorial Guinea
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Democratic Republic of the Congo
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Tanzania
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Uganda
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Malawi
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Zambia
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Rwanda
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Republic of the Congo
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Nigeria
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Democratic Republic of the Congo
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Uganda
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Angola
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Cameroon
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Niger
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Guinea
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Rwanda
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Burundi
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Central African Republic
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Republic of the Congo
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Gabon
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Equatorial Guinea
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Democratic Republic of the Congo
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	France
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Uganda
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Cameroon
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Republic of the Congo
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Gabon
